path,case,color_feat,lbp0,lbp1,lbp2,lbp3,lbp4,lbp5,lbp6,lbp7,lbp8,lbp9,contrast,dissim,homo,asm,energy,corrs,entropy,mth1,mth2,mth3,strong_ratio,med_ratio,weak_ratio,ihc_score,label
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (22).JPG,24 Jan HER2+ DISH+,0.4436333333333333,0.007083333333332743,0.020133333333331657,0.0008666666666665944,0.03541666666666372,0.014166666666665486,0.06214999999999482,0.012208333333332317,0.028316666666664308,0.7827249999999348,0.03693333333333026,0.22287309515427367,0.1904490654590769,0.9080178702399814,0.46841313634903287,0.6843821080376278,0.8243655876928623,3.25,178,210,233,0.12051093818818956,0.32221406548221343,0.5572749963293034,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (91).JPG,24 Jan HER2+ DISH+,0.5971,0.00619166666666615,0.021774999999998185,0.00104166666666658,0.04905833333332925,0.018233333333331814,0.08581666666665952,0.01657499999999862,0.04121666666666323,0.7177583333332735,0.04233333333332981,0.2685944812560946,0.23301792489864576,0.8870486931864221,0.3532657625838907,0.5943043785188822,0.8248429380374447,3.25,169,205,231,0.12181638696937111,0.3282000658110501,0.5499835472193595,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (121).JPG,24 Jan HER2+ DISH+,0.52425,0.009399999999999216,0.026508333333331125,0.0011249999999999062,0.04384166666666301,0.014974999999998753,0.0717166666666607,0.012858333333332262,0.03654999999999695,0.7346916666666055,0.04833333333332931,0.26524594652741107,0.23072408585566484,0.8880901431393423,0.3749057819515302,0.6122520664390223,0.7985248982549986,3.25,190,219,237,0.09108343593141134,0.30732076901214433,0.6015957950562076,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (144).JPG,24 Jan HER2+ DISH+,0.28146666666666664,0.0076583333333326955,0.01770833333333186,0.0004249999999999646,0.025933333333331175,0.007524999999999373,0.0384249999999968,0.00619166666666615,0.019241666666665064,0.8494333333332625,0.027458333333331045,0.15021277063897198,0.13630503236910557,0.9332382576424336,0.598547593810268,0.7736450931178364,0.8208823270395815,3.25,179,213,234,0.09197762824430132,0.2918814996066189,0.6161408721486428,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (12).JPG,24 Jan HER2+ DISH+,0.5947916666666667,0.00783333333333268,0.027758333333331022,0.001083333333333243,0.05409999999999549,0.015991666666665336,0.08916666666665923,0.014983333333332086,0.044399999999996304,0.6923833333332756,0.05229999999999564,0.2850540369876754,0.25472936102798804,0.8756677870819746,0.3139428495784632,0.5602310174902023,0.7886092161431131,3.25,189,218,237,0.08152195911757104,0.28150172029947756,0.6369763205827491,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (3).JPG,24 Jan HER2+ DISH+,0.32285833333333336,0.006083333333332826,0.018049999999998498,0.0005749999999999521,0.029949999999997506,0.009749999999999188,0.046958333333329424,0.007908333333332674,0.021299999999998227,0.8287916666665976,0.030633333333330782,0.17581385703668312,0.15365833584798114,0.9253863841948798,0.5554035193976734,0.7452282040321924,0.8123204786513865,3.25,178,212,233,0.09273087473327768,0.29057451996331507,0.6166946053030262,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (10).JPG,24 Jan HER2+ DISH+,0.464525,0.0074166666666660485,0.022758333333331437,0.0005333333333332889,0.043499999999996375,0.011883333333332344,0.06831666666666097,0.011216666666665731,0.034474999999997126,0.76093333333327,0.03896666666666342,0.22071344924462766,0.20028028369418527,0.9019031747079516,0.4186438358685054,0.6469854318692068,0.8183423323537525,3.25,186,217,236,0.09588173178455758,0.2798046462512461,0.6243136219639324,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (33).JPG,24 Jan HER2+ DISH+,0.3002416666666667,0.006183333333332818,0.016949999999998588,0.00041666666666663194,0.029233333333330898,0.00783333333333268,0.044224999999996316,0.007091666666666076,0.02242499999999813,0.8371833333332636,0.028458333333330962,0.1548106400337522,0.14045490677641712,0.9312081199375251,0.5676092840683256,0.7533829510929485,0.8137367662683497,3.25,178,214,235,0.07274718397994652,0.2636498748434513,0.663602941176211,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (159).JPG,24 Jan HER2+ DISH+,0.46408333333333335,0.00779999999999935,0.022758333333331437,0.0009916666666665841,0.039324999999996724,0.014824999999998765,0.06697499999999441,0.013458333333332212,0.03164999999999736,0.7614583333332698,0.04075833333332994,0.24322420460292316,0.20982349966331662,0.8984283206623023,0.43220343318320137,0.6573850374569341,0.8074766006501878,3.25,181,213,234,0.10576476692424541,0.3092656817498268,0.5849695513256548,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (139).JPG,24 Jan HER2+ DISH+,0.397075,0.006049999999999496,0.018683333333331775,0.0005666666666666194,0.03423333333333048,0.010508333333332457,0.05543333333332871,0.009833333333332514,0.02823333333333098,0.8025333333332665,0.03392499999999717,0.18854040235762207,0.16727505951333183,0.9184890045277633,0.4971130548592265,0.7050386094281044,0.83141940638084,3.25,181,214,235,0.09875644717270551,0.3102237129385469,0.5910198398884311,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (18).JPG,24 Jan HER2+ DISH+,0.5683666666666667,0.008799999999999267,0.02916666666666424,0.0009833333333332515,0.051883333333329014,0.015741666666665356,0.08331666666665972,0.01578333333333202,0.04211666666666316,0.6974166666666086,0.0547916666666621,0.29057364006448677,0.25671621570649034,0.8750276345825546,0.3251399221319215,0.5701364741776608,0.7792665548470739,3.25,186,217,237,0.08391829507365588,0.2698834292459222,0.6461982756802113,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (2).JPG,24 Jan HER2+ DISH+,0.356975,0.011341666666665721,0.025399999999997883,0.0006749999999999438,0.035124999999997075,0.008474999999999294,0.05004999999999583,0.006991666666666084,0.0256083333333312,0.7967999999999337,0.03953333333333004,0.2025993233501815,0.1851411363553812,0.9091752505217894,0.476178637493015,0.6900235660079201,0.7763236782288466,3.25,185,217,236,0.06891101627941555,0.21627943733200053,0.7148095463882678,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (85).JPG,24 Jan HER2+ DISH+,0.564175,0.008474999999999294,0.02611666666666449,0.0009333333333332556,0.048291666666662646,0.01745833333333188,0.08041666666665996,0.016033333333331998,0.040308333333329976,0.7122916666666074,0.04967499999999586,0.2884381487442128,0.24735368242233233,0.8804316054210217,0.35293522928837645,0.5940289601251948,0.7964321077008552,3.25,184,214,234,0.10112688094646728,0.3205200296902044,0.5783530893631035,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (78).JPG,24 Jan HER2+ DISH+,0.5631416666666667,0.006466666666666128,0.02292499999999809,0.0008666666666665944,0.048391666666662635,0.016124999999998658,0.08279166666665977,0.013716666666665524,0.04046666666666329,0.7249333333332729,0.043316666666663055,0.2603752535603222,0.22827127566687067,0.8890747599559099,0.3587812676066361,0.5989200786776689,0.8151846845031627,3.25,168,205,231,0.10367204457470437,0.30481774038347137,0.5915102150416005,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (105).JPG,24 Jan HER2+ DISH+,0.3844416666666667,0.009933333333332506,0.023291666666664726,0.0006333333333332806,0.03344999999999721,0.008324999999999307,0.052208333333328985,0.007399999999999384,0.026949999999997754,0.7991249999999335,0.038683333333330114,0.1963915921352992,0.17749365051424545,0.9131429689049827,0.4787475333557948,0.6918929666648216,0.8056288024725967,3.25,191,220,237,0.0739035019936099,0.2781194943281062,0.6479770036779748,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (92).JPG,24 Jan HER2+ DISH+,0.532875,0.0044249999999996315,0.016841666666665263,0.0005666666666666194,0.046024999999996166,0.014141666666665489,0.08150833333332655,0.013141666666665571,0.03833333333333014,0.7512666666666041,0.033749999999997185,0.2238414703145825,0.1986918941724434,0.9031690105279924,0.40539478807653634,0.6366655613869807,0.8441158523508399,3.25,173,207,232,0.11766009852213852,0.33967980295558137,0.5426600985220339,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (127).JPG,24 Jan HER2+ DISH+,0.4791916666666667,0.0061083333333328245,0.019741666666665023,0.0007999999999999334,0.03809166666666349,0.014691666666665442,0.06865833333332762,0.012233333333332314,0.03144999999999738,0.7699249999999359,0.03829999999999681,0.23227838443656526,0.19802401593448504,0.9044134288829655,0.44250348073804097,0.6651792655612323,0.8279631173340144,3.25,175,208,232,0.12492479352400457,0.3227314992068253,0.5523437072688967,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (96).JPG,24 Jan HER2+ DISH+,0.29338333333333333,0.005124999999999573,0.015908333333332008,0.0005833333333332847,0.02690833333333109,0.008666666666665945,0.04160833333332987,0.0068499999999994295,0.019749999999998356,0.8464749999999295,0.028124999999997655,0.1553490942378242,0.135990535494254,0.9339405881272299,0.5913512563126448,0.7689771873598894,0.8197891944859395,3.25,177,212,234,0.09163329996659508,0.2851184517849995,0.6232482482479883,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (7).JPG,24 Jan HER2+ DISH+,0.313175,0.006574999999999452,0.018233333333331814,0.0003833333333333014,0.03144166666666405,0.007299999999999392,0.04571666666666286,0.006583333333332785,0.023224999999998067,0.8308416666665974,0.029699999999997527,0.1621681188757848,0.14787934859445157,0.9274892027309075,0.5542830661420193,0.7444804456144765,0.8164169338727377,3.25,177,213,235,0.0848923604495771,0.26214517050856845,0.6529624690414734,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (124).JPG,24 Jan HER2+ DISH+,0.4715,0.0068499999999994295,0.021366666666664886,0.0007333333333332722,0.0403916666666633,0.013024999999998914,0.06719166666666107,0.011691666666665693,0.03284166666666393,0.7668749999999361,0.03903333333333008,0.222278482228425,0.19669122814002674,0.9042131113388261,0.4262200456793913,0.652822365784522,0.8203616924069733,3.25,183,214,235,0.09304288200852022,0.3060815443851717,0.6008755736060445,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (71).JPG,24 Jan HER2+ DISH+,0.3687916666666667,0.00419999999999965,0.01386666666666551,0.0006833333333332764,0.030358333333330805,0.010083333333332493,0.05211666666666232,0.008599999999999284,0.024799999999997935,0.8298249999999309,0.025466666666664545,0.16123983663171307,0.14204639245829181,0.9308961481881962,0.5511977700236811,0.7424099408999769,0.8573119263292595,3.25,174,207,232,0.12828959146402366,0.32797450678494466,0.5437359017506735,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (24).JPG,24 Jan HER2+ DISH+,0.496875,0.008441666666665964,0.024958333333331254,0.0012416666666665633,0.044866666666662926,0.01675833333333194,0.07244166666666063,0.014691666666665442,0.03344166666666388,0.7379083333332719,0.04524999999999623,0.27176745514846196,0.2325717862102301,0.8876336737887078,0.396345001008782,0.6295064331571549,0.7923364465121299,3.25,177,211,233,0.10388622708948618,0.3037493345500789,0.5923644383601815,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (53).JPG,24 Jan HER2+ DISH+,0.355675,0.005874999999999511,0.01954999999999837,0.0007249999999999396,0.033324999999997225,0.009624999999999198,0.05107499999999574,0.008424999999999298,0.02409166666666466,0.8153666666665987,0.031941666666664,0.18124786254934994,0.16164882314481854,0.9211354923680438,0.5268179831908815,0.7257945641780538,0.8259000593350242,3.25,175,211,234,0.11558619719296648,0.27014668120571594,0.6142671216009657,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (62).JPG,24 Jan HER2+ DISH+,0.4145916666666667,0.00511666666666624,0.01950833333333171,0.0010083333333332494,0.038133333333330154,0.013908333333332175,0.060583333333328285,0.0116166666666657,0.027524999999997708,0.787791666666601,0.034808333333330436,0.2174983113441351,0.18709089648591934,0.9094952932428617,0.47684138991839986,0.6904974906502652,0.8183088919815957,3.25,168,206,232,0.12689655172409903,0.27114176245202415,0.6019616858235702,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (63).JPG,24 Jan HER2+ DISH+,0.387325,0.0043833333333329685,0.015166666666665404,0.000508333333333291,0.033041666666663916,0.012124999999998989,0.0563999999999953,0.01048333333333246,0.027433333333331048,0.8107916666665991,0.029666666666664194,0.1813501179090424,0.157759497685127,0.9234793131798281,0.5233425135431053,0.7234041217545111,0.8411128468222757,3.25,180,213,236,0.11413570544757579,0.32605424204918365,0.5598100525029062,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (116).JPG,24 Jan HER2+ DISH+,0.5950166666666666,0.004466666666666294,0.016658333333331946,0.0005249999999999563,0.05184999999999568,0.014766666666665436,0.09098333333332576,0.013308333333332225,0.04345833333332971,0.7289166666666059,0.03506666666666375,0.23476827171049136,0.21042199283045965,0.8972236314727733,0.36717426756398097,0.6059030618616592,0.8496144442675879,3.25,180,210,233,0.12833758218164312,0.3400420412361152,0.5316203765820181,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (5).JPG,24 Jan HER2+ DISH+,0.321625,0.005766666666666186,0.016983333333331917,0.0006999999999999417,0.030491666666664127,0.01013333333333249,0.04809166666666266,0.007466666666666045,0.023424999999998048,0.8278833333332644,0.029058333333330914,0.17206651837229636,0.15070128463578117,0.9267858810557608,0.5507156275490535,0.7420820396392147,0.8095820165325386,3.25,173,209,232,0.08680465237260347,0.26056259522118813,0.6526327524058367,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (36).JPG,24 Jan HER2+ DISH+,0.31464166666666665,0.007491666666666043,0.020358333333331636,0.00048333333333329306,0.03125833333333073,0.00795833333333267,0.04565833333332953,0.007149999999999404,0.022591666666664786,0.8234833333332647,0.03356666666666387,0.17181316760407153,0.15649000392564466,0.9232873144050204,0.5399900472583699,0.7348183893862908,0.7989172443208344,3.25,178,214,235,0.07368226373217175,0.24923247641936405,0.6770852598480943,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (163).JPG,24 Jan HER2+ DISH+,0.4654083333333333,0.008074999999999328,0.024174999999997986,0.001408333333333216,0.04174999999999652,0.017324999999998557,0.0707999999999941,0.01357499999999887,0.032166666666663984,0.748283333333271,0.04244166666666313,0.2600498651170848,0.22275553536852163,0.8923516652905956,0.4158505625363479,0.6448184552007871,0.7849017617683723,3.25,183,214,234,0.08791353979492446,0.29994186661021566,0.6121445935945957,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (157).JPG,24 Jan HER2+ DISH+,0.49323333333333336,0.007874999999999344,0.02427499999999798,0.00104166666666658,0.04428333333332964,0.014774999999998768,0.07092499999999409,0.013416666666665548,0.03410833333333049,0.7449583333332712,0.04434166666666297,0.25048515414791156,0.2206389108920573,0.8926651688795568,0.40421882376398893,0.6357397690255424,0.80883170554312,3.25,187,216,235,0.10537915481404747,0.3060659644805858,0.5885548807051105,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (50).JPG,24 Jan HER2+ DISH+,0.46715833333333334,0.005133333333332906,0.01749999999999854,0.0007249999999999396,0.03726666666666356,0.014183333333332151,0.0660249999999945,0.012499999999998958,0.02952499999999754,0.7841166666666013,0.03302499999999725,0.21190022331469704,0.18323864112622695,0.9112468376557337,0.46430805585251844,0.6813731955356279,0.8459505072589167,3.25,162,201,230,0.14685555332507044,0.31389980212775265,0.5392446445468903,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (74).JPG,24 Jan HER2+ DISH+,0.51335,0.005416666666666216,0.020733333333331605,0.0006083333333332827,0.045549999999996205,0.013658333333332195,0.0747083333333271,0.012016666666665666,0.03786666666666351,0.7519499999999374,0.037491666666663544,0.2270243229310735,0.2029976872225156,0.900903819959598,0.4022740247408788,0.6341959148244589,0.8336427836163218,3.25,175,208,232,0.11214976505976379,0.3072122914749504,0.5806379434650373,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (55).JPG,24 Jan HER2+ DISH+,0.28934166666666666,0.004733333333332939,0.015116666666665408,0.0004416666666666299,0.026924999999997756,0.009033333333332581,0.04258333333332979,0.00789166666666601,0.02004999999999833,0.8480749999999293,0.025149999999997903,0.1496623770965876,0.1325171030977667,0.9354559758509985,0.600099502507897,0.7746446565180813,0.8286769296206855,3.25,171,209,233,0.10482764534380688,0.278983021780021,0.6161893328757433,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (80).JPG,24 Jan HER2+ DISH+,0.4038083333333333,0.00659999999999945,0.019741666666665023,0.0005499999999999542,0.035258333333330394,0.01025833333333248,0.059291666666661726,0.00884166666666593,0.02889999999999759,0.7949249999999338,0.035633333333330366,0.19717940161160985,0.1753445224683783,0.9145112266801341,0.4772179916328215,0.6907792070232653,0.8203516879197605,3.25,184,214,234,0.09227091151189558,0.2818968647862602,0.6258322237015417,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (46).JPG,24 Jan HER2+ DISH+,0.397175,0.0066083333333327825,0.020249999999998314,0.0006166666666666153,0.03706666666666358,0.009433333333332548,0.05929999999999506,0.009524999999999206,0.02924166666666423,0.792624999999934,0.03533333333333039,0.19224038182133152,0.17455128729013172,0.9144932658080542,0.47370882827554717,0.688233217781946,0.8151901516323244,3.25,183,215,235,0.07493330935465188,0.2786919641518213,0.6463747264932271,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (15).JPG,24 Jan HER2+ DISH+,0.4842416666666667,0.006233333333332814,0.020474999999998293,0.0009333333333332556,0.04129999999999656,0.016533333333331957,0.07593333333332701,0.014091666666665493,0.03415833333333049,0.7494999999999375,0.040841666666663265,0.24355187194575073,0.21173361741868613,0.8973150167433637,0.4148149666290325,0.6440154953609011,0.8078951478736008,3.25,173,208,232,0.09463192956180262,0.31113635776800047,0.5942317126699388,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (154).JPG,24 Jan HER2+ DISH+,0.5944916666666666,0.0073083333333327245,0.024799999999997935,0.0005666666666666194,0.05105833333332908,0.014099999999998825,0.08764166666665936,0.013341666666665555,0.04375833333332969,0.7105333333332742,0.04689166666666276,0.2605503429001713,0.2356987455399927,0.8846357869660215,0.33570493489463565,0.5793393871194954,0.8216548480211552,3.25,188,217,236,0.10406535278557631,0.3134758126439055,0.5824588345703049,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (82).JPG,24 Jan HER2+ DISH+,0.5270083333333333,0.006741666666666105,0.023983333333331334,0.0007749999999999355,0.048066666666662664,0.017741666666665188,0.08023333333332665,0.013391666666665551,0.03829999999999681,0.7270083333332727,0.04375833333332969,0.26526110950453063,0.2313733452220295,0.8877021038172356,0.37497439028439894,0.6122943022070299,0.8008133683094024,3.25,183,214,235,0.09323561500875356,0.31348133390249194,0.5932830510885173,2+,1
./Data_Chula/24 Jan HER2+ DISH+/24 Jan HER2 2+ DISH+ (66).JPG,24 Jan HER2+ DISH+,0.376175,0.004749999999999604,0.01645833333333196,0.0005833333333332847,0.03174999999999736,0.010266666666665812,0.0540249999999955,0.00824166666666598,0.02620833333333115,0.8189499999999318,0.02876666666666427,0.1716221958184201,0.15204844957991412,0.9259331498338934,0.5232091343751669,0.7233123701254862,0.8415479967801219,3.25,172,207,231,0.102530541012182,0.30994093166857634,0.587528527318906,2+,1
./Data_Chula/HER2 2+ DISH+ case 02/IMG_8210.HEIC,HER2 2+ DISH+ case 02,1.8560471256403797,0.003594261778785541,0.014987244897958987,0.00003674309229864737,0.05632584824053004,0.0019053917863441423,0.11899906567565141,0.0025943247669437805,0.06741701310153603,0.7090432623666657,0.025096844293272535,0.19086098378312813,0.1877511043616928,0.9064354357612971,0.27003034267571735,0.519514117281482,0.8606107144097267,3.25,190,202,218,0.21541176672658885,0.593653742657238,0.19093449061615878,2+,1
./Data_Chula/HER2 2+ DISH+ case 02/IMG_8211.HEIC,HER2 2+ DISH+ case 02,1.7418259742168472,0.0019158898127151845,0.008813093138489847,7.873519778281579e-6,0.04536853321575484,0.000717802553120004,0.10107631015368977,0.0009185773074661843,0.0539152389350795,0.7729919900058687,0.014274691358024503,0.14279816254246486,0.1418210957762532,0.9291871587884946,0.34351956778042897,0.5860175129339075,0.8682074171590954,3.25,177,193,213,0.11188519726245554,0.6515863507151767,0.23652845202235362,2+,1
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (23).JPG,26 Sep HER2 1+ case 1,0.6617166666666666,0.020108333333331656,0.05024999999999581,0.0013749999999998854,0.06624166666666115,0.01139999999999905,0.10010833333332499,0.015383333333332052,0.05668333333332861,0.5789166666666185,0.09953333333332504,0.3826950580883648,0.3545227565150334,0.8255558518998164,0.2172806658042307,0.46602910257405805,0.6259232857147723,3.25,199,217,225,0.021842444843102344,0.20589808957287542,0.7722594655838649,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (6).JPG,26 Sep HER2 1+ case 1,0.4211666666666667,0.011316666666665724,0.029716666666664192,0.0004416666666666299,0.051308333333329056,0.007441666666666047,0.07544166666666038,0.006424999999999465,0.03917499999999673,0.7316166666666057,0.04711666666666274,0.23589816759010124,0.22353916948167518,0.8894663150700051,0.37332278504271443,0.6109274724622535,0.715948322438751,3.25,191,214,226,0.03151993455402143,0.15300401819009338,0.8154760472556447,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (27).JPG,26 Sep HER2 1+ case 1,0.8307666666666667,0.01582499999999868,0.046058333333329496,0.0013583333333332202,0.07499999999999375,0.015516666666665374,0.12680833333332278,0.02109999999999824,0.07254999999999395,0.5308999999999557,0.09488333333332542,0.41248710893733775,0.3736030921786071,0.8170868555865696,0.1883863423729829,0.43388370452634206,0.6501613965679852,3.25,201,217,226,0.03834921306145675,0.24070672498774456,0.7209440619506666,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (9).JPG,26 Sep HER2 1+ case 1,0.6259833333333333,0.013741666666665521,0.040374999999996636,0.0007416666666666048,0.0665333333333278,0.011383333333332385,0.10437499999999131,0.012166666666665653,0.054983333333328756,0.6249916666666147,0.07070833333332745,0.3295175822778798,0.30725551685791963,0.8485984481130362,0.24489513758282475,0.49473937361016407,0.6894746759552057,3.25,195,215,225,0.0327785927462133,0.20103866322690392,0.7661827440267143,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (24).JPG,26 Sep HER2 1+ case 1,0.8640416666666667,0.014974999999998753,0.043033333333329746,0.0008249999999999313,0.07425833333332715,0.011599999999999033,0.12800833333332268,0.015858333333332014,0.07484166666666044,0.556133333333287,0.08046666666665997,0.36471263338111165,0.3395500125033878,0.8327412558360785,0.19610833710507936,0.442692160340468,0.676264879846865,3.25,200,217,225,0.025648166902974272,0.26130494227260215,0.7130468908242971,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (31).JPG,26 Sep HER2 1+ case 1,0.7560583333333334,0.012866666666665595,0.038724999999996776,0.0003416666666666382,0.07054166666666079,0.0068499999999994295,0.12121666666665656,0.00862499999999928,0.07011666666666083,0.5987916666666168,0.07192499999999401,0.30842179654822677,0.2977962883798124,0.8521644066269352,0.2330775336222842,0.48265060885013905,0.682055887795042,3.25,195,216,225,0.021333584580593663,0.17848874771183126,0.8001776677074405,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (25).JPG,26 Sep HER2 1+ case 1,0.7529166666666667,0.012333333333332306,0.039516666666663376,0.0009083333333332577,0.07319166666666056,0.014391666666665468,0.11441666666665713,0.013474999999998877,0.06255833333332812,0.6014416666666166,0.06776666666666102,0.3393544916499722,0.31641685561451005,0.8440853357962912,0.21485150178960669,0.46337570155923463,0.7251672126037485,3.25,202,215,224,0.04968321791659796,0.2318550169441238,0.718461765139131,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (11).JPG,26 Sep HER2 1+ case 1,0.450775,0.0100083333333325,0.027841666666664346,0.00039166666666663405,0.054074999999995495,0.007466666666666045,0.07863333333332678,0.007366666666666053,0.04175833333332985,0.7281583333332726,0.04429999999999631,0.23308424000357633,0.2212110404215667,0.8905817997474176,0.3623449454286777,0.6018814846434939,0.7395572917359128,3.25,191,214,225,0.02891266254725885,0.1893618002397424,0.7817255372127683,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (21).JPG,26 Sep HER2 1+ case 1,0.7643416666666667,0.016108333333331993,0.045299999999996225,0.0008666666666665944,0.06718333333332774,0.00729166666666606,0.12484166666665626,0.00963333333333253,0.07188333333332735,0.5608583333332866,0.09603333333332534,0.3544418389898939,0.3334438067018159,0.8353778998778999,0.2270237201351339,0.47632980988040785,0.6079581378400437,3.25,204,221,227,0.013857477154770521,0.17136208541955847,0.8147804374255403,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (16).JPG,26 Sep HER2 1+ case 1,0.5515666666666666,0.014599999999998784,0.03859166666666345,0.0006083333333332827,0.06100833333332825,0.009924999999999172,0.09026666666665914,0.011016666666665748,0.04790833333332934,0.6652999999999446,0.06077499999999494,0.3011759017107987,0.2822844073673593,0.8607469457506645,0.28535799105391585,0.5340895233214614,0.7126527300965464,3.25,195,215,225,0.03410550905196923,0.22024527934587887,0.7456492116019573,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (14).JPG,26 Sep HER2 1+ case 1,0.731475,0.014158333333332154,0.040158333333329986,0.0005416666666666215,0.06936666666666089,0.008133333333332656,0.12194166666665651,0.011299999999999059,0.07229999999999398,0.5743833333332855,0.08771666666665937,0.33725462799976524,0.31940345044607055,0.8420833925323341,0.2268623654813242,0.47618399273391815,0.6377707179701588,3.25,198,218,226,0.01449733848671795,0.17834202164970106,0.8071606398634434,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (12).JPG,26 Sep HER2 1+ case 1,0.6955083333333333,0.013841666666665513,0.04261666666666312,0.00044999999999996253,0.07132499999999406,0.009391666666665884,0.11185833333332401,0.011216666666665731,0.0644666666666613,0.5989249999999501,0.07590833333332701,0.32938420291252096,0.314340434070125,0.8443341598491768,0.2268101376868878,0.47611508468865377,0.6723791131841764,3.25,197,217,226,0.023490776763653867,0.18763036049759801,0.7888788627386002,1+,0
./Data_Chula/26 Sep HER2 1+ case 1/HER2 1+ case 1 (19).JPG,26 Sep HER2 1+ case 1,0.5492333333333334,0.015024999999998748,0.042024999999996496,0.0008833333333332598,0.06154999999999487,0.009324999999999223,0.09069166666665911,0.00931666666666589,0.04815833333332932,0.6516916666666124,0.07133333333332739,0.3094742762005348,0.2910485295596852,0.8563183098842424,0.2760944080850754,0.5253449290342002,0.6809162799985692,3.25,199,216,225,0.030260934860140743,0.1767223577998542,0.7930167073398174,1+,0
